ModelYear,MANUFACTURER,MODEL,VEHICLE_CLASS,ENGINE_SIZE_L_,CYLINDERS,TRANSMISSION,FUEL,FuelConsCity,FuelConsHwy,CityMPG,HwyMPG,Fuel,CO2
2014,JEEP,CHEROKEE,SUV - SMALL,3.2,6,A9,X,10.8,7,26,40,1820,209
2014,JEEP,CHEROKEE 4X4,SUV - SMALL,2.4,4,A9,X,9.9,7,29,40,1720,198
2014,JEEP,CHEROKEE 4X4,SUV - SMALL,3.2,6,A9,X,11.1,7.4,25,38,1880,216
2014,JEEP,CHEROKEE 4X4,SUV - SMALL,2.4,4,A9,X,10,7.3,28,39,1760,202
2014,JEEP,CHEROKEE 4X4,SUV - SMALL,3.2,6,A9,X,11.1,7.7,25,37,1900,218
2014,JEEP,CHEROKEE TRA,SUV - SMALL,2.4,4,A9,X,10.7,7.9,26,36,1880,216
2014,JEEP,CHEROKEE TRA,SUV - SMALL,3.2,6,A9,X,11.9,8,24,35,2020,232
2014,JEEP,COMPASS,SUV - SMALL,2,4,A6,X,9.7,7,29,40,1700,195
2014,JEEP,COMPASS,SUV - SMALL,2,4,M5,X,8.9,6.6,32,43,1580,182
2014,JEEP,COMPASS,SUV - SMALL,2.4,4,A6,X,9.8,7,29,40,1700,195
2014,JEEP,COMPASS,SUV - SMALL,2.4,4,M5,X,9,7,31,40,1620,186
2014,JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,A6,X,10,7.4,28,38,1760,202
2014,JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,M5,X,9,7,31,40,1620,186
2014,JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,AV,X,10.3,8.7,27,32,1920,221
2014,JEEP,GRAND CHEROK,SUV - STAND,5.7,8,A8,X,15.6,9.9,18,29,2600,299
2014,JEEP,GRAND CHEROK,SUV - STAND,3,6,A8,D,9.8,7,29,40,1720,232
2014,JEEP,GRAND CHEROK,SUV - STAND,3.6,6,A8,X,12.4,8.3,23,34,2120,244
2014,JEEP,GRAND CHEROK,SUV - STAND,3.6,6,A8,E,15.9,11.1,18,25,2760,221
2014,JEEP,GRAND CHEROK,SUV - STAND,6.4,8,A8,Z,16.6,10.7,17,26,2800,322
2014,JEEP,PATRIOT,SUV - SMALL,2,4,A6,X,9.7,7,29,40,1700,195
2014,JEEP,PATRIOT,SUV - SMALL,2,4,M5,X,8.9,6.6,32,43,1580,182
2014,JEEP,PATRIOT,SUV - SMALL,2.4,4,A6,X,9.8,7,29,40,1700,195
2014,JEEP,PATRIOT,SUV - SMALL,2.4,4,M5,X,9,7,31,40,1620,186
2014,JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,A6,X,10,7.4,28,38,1760,202
2014,JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,M5,X,9,7,31,40,1620,186
2014,JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,AV,X,10.3,8.7,27,32,1920,221
2014,JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,A5,X,12.6,9.4,22,30,2240,258
2014,JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,M6,X,12.7,9.3,22,30,2240,258
2014,JEEP,WRANGLER UNL,SUV - SMALL,3.6,6,A5,X,13.2,10,21,28,2340,269
2014,JEEP,WRANGLER UNL,SUV - SMALL,3.6,6,M6,X,13.4,9.6,21,29,2340,269
2014,KIA,CADENZA,FULL-SIZE,3.3,6,A6,X,11.2,7.4,25,38,1900,218
2014,KIA,FORTE,MID-SIZE,1.8,4,A6,X,8.3,5.5,34,51,1400,161
2014,KIA,FORTE,MID-SIZE,1.8,4,M6,X,8,5.3,35,53,1360,156
2014,KIA,FORTE,MID-SIZE,2,4,A6,X,8.5,5.5,33,51,1440,166
2014,KIA,FORTE,MID-SIZE,2,4,M6,X,8.4,5.7,34,50,1440,166
2014,KIA,FORTE 5,MID-SIZE,1.6,4,A6,X,9.7,6.7,29,42,1680,193
2014,KIA,FORTE 5,MID-SIZE,1.6,4,M6,X,9.7,6.9,29,41,1680,193
2014,KIA,FORTE 5,MID-SIZE,2,4,A6,X,8.4,5.7,34,50,1440,166
2014,KIA,FORTE 5,MID-SIZE,2,4,M6,X,8.5,5.8,33,49,1460,168
2014,KIA,FORTE KOUP,MID-SIZE,1.6,4,A6,X,9.3,6.6,30,43,1620,186
2014,KIA,FORTE KOUP,MID-SIZE,1.6,4,M6,X,9.4,6.8,30,42,1660,191
2014,KIA,FORTE KOUP,MID-SIZE,2,4,A6,X,8.3,5.8,34,49,1440,166
2014,KIA,FORTE KOUP,MID-SIZE,2,4,M6,X,8.5,6,33,47,1480,170
2014,KIA,OPTIMA,MID-SIZE,2,4,A6,X,10.3,6.4,27,44,1720,198
2014,KIA,OPTIMA,MID-SIZE,2.4,4,A6,X,8.9,5.7,32,50,1500,172
2014,KIA,RIO,COMPACT,1.6,4,A6,X,7.5,5.2,38,54,1300,150
2014,KIA,RIO,COMPACT,1.6,4,M6,X,7.5,5.3,38,53,1300,150
2014,KIA,RIO ECO,COMPACT,1.6,4,A6,X,7.3,5.3,39,53,1280,147
2014,KIA,RONDO,STATION WAG,2,4,A6,X,9.2,6.3,31,45,1580,182
2014,KIA,RONDO,STATION WAG,2,4,M6,X,9.4,6.2,30,46,1600,184
2014,KIA,SEDONA,MINIVAN,3.5,6,A6,X,12.2,8.4,23,34,2100,242
2014,KIA,SORENTO,SUV - SMALL,2.4,4,A6,X,10.4,7.1,27,40,1780,205
2014,KIA,SORENTO,SUV - SMALL,3.3,6,A6,X,11.4,8,25,35,1960,225
2014,KIA,SORENTO 4WD,SUV - SMALL,2.4,4,A6,X,10.9,7.8,26,36,1900,218
2014,KIA,SORENTO 4WD,SUV - SMALL,3.3,6,A6,X,11.9,8.4,24,34,2060,237
2014,KIA,SOUL,STATION WAG,1.6,4,A6,X,8.5,6.6,33,43,1520,175
2014,KIA,SOUL,STATION WAG,1.6,4,M6,X,8.6,6.5,33,43,1540,177
2014,KIA,SOUL,STATION WAG,2,4,A6,X,8.8,6.5,32,43,1540,177
2014,KIA,SOUL ECO Dyn,STATION WAG,2,4,A6,X,8.4,6.5,34,43,1500,172
2014,KIA,SPORTAGE,SUV - SMALL,2.4,4,A6,X,10,7,28,40,1720,198
2014,KIA,SPORTAGE,SUV - SMALL,2.4,4,M6,X,11.4,7.8,25,36,1960,225
2014,KIA,SPORTAGE AWD,SUV - SMALL,2,4,A6,X,11.2,8.2,25,34,1960,225
2014,KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,A6,X,10.6,7.7,27,37,1860,214
2014,LAMBORGHINI,AVENTADOR CO,TWO-SEATER,6.5,12,A7,Z,20.7,11,14,26,3260,375
2014,LAMBORGHINI,GALLARDO COU,TWO-SEATER,5.2,10,A6,Z,16.2,10.9,17,26,2760,317
2014,LAMBORGHINI,GALLARDO COU,TWO-SEATER,5.2,10,M6,Z,18.7,11.5,15,25,3000,345
2014,LAND ROVER,LR2,SUV - SMALL,2,4,AS6,Z,12,8.4,24,34,2080,239
2014,LAND ROVER,LR4,SUV - STAND,3,6,AS8,Z,14.6,10.5,19,27,2560,294
2014,LAND ROVER,RANGE ROVER,SUV - STAND,3,6,AS8,Z,12.6,8.6,22,33,2160,248
2014,LAND ROVER,RANGE ROVER,SUV - STAND,3,6,AS8,Z,12.6,8.6,22,33,2160,248
2014,LAND ROVER,RANGE ROVER,SUV - STAND,3,6,AS8,E,17.5,12.6,16,22,3060,245
2014,LAND ROVER,RANGE ROVER,SUV - STAND,5,8,AS8,Z,16.2,10.4,17,27,2720,313
2014,LAND ROVER,RANGE ROVER,SUV - STAND,5,8,AS8,Z,15.5,10.6,18,27,2660,306
2014,LAND ROVER,RANGE ROVER,SUV - STAND,5,8,AS8,E,22.8,14.5,12,19,3820,306
2014,LAND ROVER,RANGE ROVER,SUV - SMALL,2,4,AS9,Z,9.9,6.6,29,43,1680,193
2014,LAND ROVER,RANGE ROVER,SUV - SMALL,2,4,AS9,Z,9.9,6.6,29,43,1680,193
2014,LAND ROVER,RANGE ROVER,SUV - STAND,5,8,AS8,Z,16.2,10.4,17,27,2720,313
2014,LAND ROVER,RANGE ROVER,SUV - STAND,5,8,AS8,Z,15.5,10.6,18,27,2660,306
2014,LAND ROVER,RANGE ROVER,SUV - STAND,5,8,AS8,E,22.8,14.5,12,19,3820,306
2014,LAND ROVER,RANGE ROVER,SUV - STAND,3,6,AS8,Z,12.6,8.6,22,33,2160,248
2014,LAND ROVER,RANGE ROVER,SUV - STAND,3,6,AS8,Z,12.6,8.6,22,33,2160,248
2014,LAND ROVER,RANGE ROVER,SUV - STAND,3,6,AS8,E,17.5,12.7,16,22,3080,246
2014,LAND ROVER,RANGE ROVER,SUV - STAND,5,8,AS8,Z,15.5,10.4,18,27,2640,304
2014,LAND ROVER,RANGE ROVER,SUV - STAND,5,8,AS8,Z,14.9,10.4,19,27,2580,297
2014,LAND ROVER,RANGE ROVER,SUV - STAND,5,8,AS8,E,21.9,14.2,13,20,3700,296
2014,LEXUS,CT 200h,COMPACT,1.8,4,AV,X,4.5,4.8,63,59,920,106
2014,LEXUS,ES 300h,MID-SIZE,2.5,4,AS6,X,4.7,5.1,60,55,960,110
2014,LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,9.9,6.4,29,44,1660,191
2014,LEXUS,GS 350,MID-SIZE,3.5,6,AS8,Z,10.7,7,26,40,1800,207
2014,LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,11,7.7,26,37,1900,218
2014,LEXUS,GS 450h,MID-SIZE,3.5,6,AS8,Z,6.5,6.2,43,46,1280,147
2014,LEXUS,GX 460,SUV - STAND,4.6,8,AS6,Z,14.1,10,20,28,2440,281
2014,LEXUS,IS 250,COMPACT,2.5,6,AS6,Z,9.8,6.5,29,43,1660,191
2014,LEXUS,IS 250 AWD,COMPACT,2.5,6,AS6,Z,10.4,7.3,27,39,1800,207
2014,LEXUS,IS 250 C,SUBCOMPACT,2.5,6,AS6,Z,9.8,6.5,29,43,1660,191
2014,LEXUS,IS 350,COMPACT,3.5,6,AS8,Z,10.8,7.3,26,39,1840,212
2014,LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,11,7.7,26,37,1900,218
2014,LEXUS,IS 350 C,SUBCOMPACT,3.5,6,AS6,Z,10.7,7.3,26,39,1840,212
2014,LEXUS,IS F,SUBCOMPACT,5,8,AS8,Z,13,8.5,22,33,2200,253
2014,LEXUS,LS 460,MID-SIZE,4.6,8,AS8,Z,12.9,8.1,22,35,2160,248
2014,LEXUS,LS 460 AWD,MID-SIZE,4.6,8,AS8,Z,13.5,8.7,21,32,2280,262
2014,LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,13.5,8.7,21,32,2280,262
2014,LEXUS,LS 600h L,MID-SIZE,5,8,AS8,Z,10.6,9.1,27,31,1980,228
2014,LEXUS,LX 570,SUV - STAND,5.7,8,AS6,Z,17,11.6,17,24,2900,334
2014,LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS6,X,11.8,8.3,24,34,2040,235
2014,LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,11.2,7.7,25,37,1920,221
2014,LEXUS,RX 450h AWD,SUV - SMALL,3.5,6,AS6,Z,6.7,7.2,42,39,1380,159
2014,LINCOLN,MKS AWD,FULL-SIZE,3.5,6,AS6,X,12.2,7.9,23,36,2060,237
2014,LINCOLN,MKS AWD,FULL-SIZE,3.7,6,AS6,X,11.6,7.6,24,37,1960,225
2014,LINCOLN,MKT AWD,SUV - STAND,3.5,6,AS6,X,13.2,8.8,21,32,2240,258
2014,LINCOLN,MKT LIVERY,SUV - STAND,2,4,AS6,X,10.1,7.1,28,40,1760,202
2014,LINCOLN,MKT LIVERY A,SUV - STAND,3.7,6,A6,X,12.5,8.4,23,34,2140,246
2014,LINCOLN,MKX AWD,SUV - SMALL,3.7,6,AS6,X,12.2,8.8,23,32,2120,244
2014,LINCOLN,MKZ,MID-SIZE,2,4,AS6,X,9.2,5.9,31,48,1540,177
2014,LINCOLN,MKZ AWD,MID-SIZE,3.7,6,AS6,X,11.6,7.8,24,36,1980,228
2014,LINCOLN,MKZ HYBRID,MID-SIZE,2,4,AV,X,5.1,5.3,55,53,1040,120
2014,LINCOLN,NAVIGATOR 4X,SUV - STAND,5.4,8,A6,X,16.4,11.3,17,25,2820,324
2014,LINCOLN,NAVIGATOR 4X,SUV - STAND,5.4,8,A6,E,22.3,15.4,13,18,3840,307
2014,MASERATI,GHIBLI,MID-SIZE,3,6,AS8,Z,13.6,8.1,21,35,2220,255
2014,MASERATI,GHIBLI AWD,MID-SIZE,3,6,AS8,Z,13.6,8.1,21,35,2220,255
2014,MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,16.4,9.7,17,29,2680,308
2014,MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,16.4,9.9,17,29,2700,310
2014,MASERATI,QUATTROPORTE,FULL-SIZE,3.8,8,AS8,Z,15.8,9.1,18,31,2560,294
2014,MASERATI,QUATTROPORTE,FULL-SIZE,3,6,AS8,Z,14.2,8.2,20,34,2300,264
2014,MAZDA,CX-5,SUV - SMALL,2,4,AS6,X,7.7,6.1,37,46,1380,159
2014,MAZDA,CX-5,SUV - SMALL,2,4,M6,X,7.8,5.7,36,50,1360,156
2014,MAZDA,CX-5,SUV - SMALL,2.5,4,AS6,X,8.3,6.2,34,46,1460,168
2014,MAZDA,CX-5 4WD,SUV - SMALL,2,4,AS6,X,8,6.4,35,44,1460,168
2014,MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,AS6,X,8.5,6.6,33,43,1540,177
2014,MAZDA,CX-9,SUV - SMALL,3.7,6,AS6,X,12.7,8.4,22,34,2160,248
2014,MAZDA,CX-9 4WD,SUV - SMALL,3.7,6,AS6,X,12.7,9,22,31,2220,255
2014,MAZDA,MAZDA2,COMPACT,1.5,4,A4,X,7.1,5.8,40,49,1300,150
2014,MAZDA,MAZDA2,COMPACT,1.5,4,M5,X,6.8,5.6,42,50,1260,145
2014,MAZDA,MAZDA3 4-DOO,COMPACT,2,4,AS6,X,6.7,4.7,42,60,1160,133
2014,MAZDA,MAZDA3 4-DOO,COMPACT,2,4,M6,X,6.8,4.8,42,59,1180,136
2014,MAZDA,MAZDA3 4-DOO,COMPACT,2.5,4,AS6,X,7.2,5.1,39,55,1240,143
2014,MAZDA,MAZDA3 4-DOO,COMPACT,2.5,4,AS6,X,7.1,5,40,56,1240,143
2014,MAZDA,MAZDA3 4-DOO,COMPACT,2,4,M6,X,6.8,4.8,42,59,1180,136
2014,MAZDA,MAZDA3 5-DOO,MID-SIZE,2,4,AS6,X,6.8,4.9,42,58,1180,136
2014,MAZDA,MAZDA3 5-DOO,MID-SIZE,2,4,M6,X,7,4.9,40,58,1200,138
2014,MAZDA,MAZDA3 5-DOO,MID-SIZE,2.5,4,AS6,X,7.5,5.4,38,52,1320,152
2014,MAZDA,MAZDA3 5-DOO,MID-SIZE,2.5,4,AS6,X,7,5,40,56,1220,140
2014,MAZDA,MAZDA3 5-DOO,MID-SIZE,2,4,M6,X,7,4.9,40,58,1200,138
2014,MAZDA,MAZDA5,MINIVAN,2.5,4,AS5,X,9.5,6.7,30,42,1640,189
2014,MAZDA,MAZDA5,MINIVAN,2.5,4,M6,X,9.7,6.8,29,42,1680,193
2014,MAZDA,MAZDA6,MID-SIZE,2.5,4,AS6,X,7.6,5.1,37,55,1300,150
2014,MAZDA,MAZDA6,MID-SIZE,2.5,4,M6,X,8.1,5.3,35,53,1380,159
2014,MAZDA,MAZDA6 (i-EL,MID-SIZE,2.5,4,AS6,X,7.2,4.9,39,58,1220,140
2014,MAZDA,MX-5,TWO-SEATER,2,4,AS6,Z,10,7.1,28,40,1740,200
2014,MAZDA,MX-5,TWO-SEATER,2,4,M5,Z,9.2,7.1,31,40,1660,191
2014,MAZDA,MX-5,TWO-SEATER,2,4,M6,Z,9.7,7.1,29,40,1700,195
2014,MERCEDES-BEN,B 250,STATION WAG,2,4,AS7,Z,7.9,5.5,36,51,1360,156
2014,MERCEDES-BEN,C 250,COMPACT,1.8,4,AS7,Z,9.5,6.3,30,45,1620,186
2014,MERCEDES-BEN,C 250 COUPE,SUBCOMPACT,1.8,4,AS7,Z,9.6,6.2,29,46,1620,186
2014,MERCEDES-BEN,C 300 4MATIC,COMPACT,3.5,6,AS7,Z,10.8,7.1,26,40,1820,209
2014,MERCEDES-BEN,C 300 4MATIC,COMPACT,3.5,6,AS7,E,14.7,9.4,19,30,2460,197
2014,MERCEDES-BEN,C 350,COMPACT,3.5,6,AS7,Z,10.6,7.2,27,39,1820,209
2014,MERCEDES-BEN,C 350 4MATIC,COMPACT,3.5,6,AS7,Z,10.5,7.2,27,39,1800,207
2014,MERCEDES-BEN,C 350 4MATIC,SUBCOMPACT,3.5,6,AS7,Z,10.7,7.3,26,39,1840,212
2014,MERCEDES-BEN,C 350 COUPE,SUBCOMPACT,3.5,6,AS7,Z,10.7,7.2,26,39,1820,209
2014,MERCEDES-BEN,C 63 AMG,COMPACT,6.2,8,AS7,Z,15.9,10.1,18,28,2660,306
2014,MERCEDES-BEN,C 63 AMG COU,SUBCOMPACT,6.2,8,AS7,Z,16.1,10.4,18,27,2720,313
2014,MERCEDES-BEN,CL 550 4MATI,COMPACT,4.7,8,AS7,Z,13.8,8.8,20,32,2300,264
2014,MERCEDES-BEN,CL 63 AMG,COMPACT,5.5,8,AS7,Z,13.8,9.3,20,30,2360,271
2014,MERCEDES-BEN,CLA 250,COMPACT,2,4,AS7,Z,7.8,5.1,36,55,1320,152
2014,MERCEDES-BEN,CLA 45 AMG 4,COMPACT,2,4,AS7,Z,9,6.5,31,43,1580,182
2014,MERCEDES-BEN,CLS 550 4MAT,COMPACT,4.7,8,AS7,Z,11.8,7.9,24,36,2020,232
2014,MERCEDES-BEN,CLS 63 AMG 4,COMPACT,5.5,8,AS7,Z,13.5,9.1,21,31,2300,264
2014,MERCEDES-BEN,CLS 63 AMG S,COMPACT,5.5,8,AS7,Z,13.5,9.1,21,31,2300,264
2014,MERCEDES-BEN,E 250 BLUETE,MID-SIZE,2.1,4,AS7,D,7.3,4.7,39,60,1220,165
2014,MERCEDES-BEN,E 300 4MATIC,MID-SIZE,3.5,6,AS7,Z,10.4,6.9,27,41,1760,202
2014,MERCEDES-BEN,E 350 4MATIC,MID-SIZE,3.5,6,AS7,Z,10.2,6.8,28,42,1720,198
2014,MERCEDES-BEN,E 350 4MATIC,SUBCOMPACT,3.5,6,AS7,Z,10.5,7.1,27,40,1800,207
2014,MERCEDES-BEN,E 350 4MATIC,STATION WAG,3.5,6,AS7,Z,10.7,7.2,26,39,1820,209
2014,MERCEDES-BEN,E 350 CABRIO,SUBCOMPACT,3.5,6,AS7,Z,10.6,7.1,27,40,1800,207
2014,MERCEDES-BEN,E 350 COUPE,SUBCOMPACT,3.5,6,AS7,Z,10.5,6.9,27,41,1780,205
2014,MERCEDES-BEN,E 400 HYBRID,MID-SIZE,3.5,6,AS7,Z,8.3,6.6,34,43,1500,172
2014,MERCEDES-BEN,E 550 4MATIC,MID-SIZE,4.7,8,AS7,Z,12.1,7.7,23,37,2020,232
2014,MERCEDES-BEN,E 550 CABRIO,SUBCOMPACT,4.7,8,AS7,Z,12.2,7.8,23,36,2040,235
2014,MERCEDES-BEN,E 550 COUPE,SUBCOMPACT,4.7,8,AS7,Z,11.9,7.5,24,38,1980,228
2014,MERCEDES-BEN,E 63 AMG 4MA,MID-SIZE,5.5,8,AS7,Z,13.4,8.7,21,32,2260,260
2014,MERCEDES-BEN,E 63 AMG 4MA,STATION WAG,5.5,8,AS7,Z,13.9,9.3,20,30,2360,271
2014,MERCEDES-BEN,E 63 AMG S 4,MID-SIZE,5.5,8,AS7,Z,13.4,8.7,21,32,2260,260
2014,MERCEDES-BEN,E 63 AMG S 4,STATION WAG,5.5,8,AS7,Z,13.9,9.3,20,30,2360,271
2014,MERCEDES-BEN,G 550,SUV - STAND,5.5,8,AS7,Z,18.1,13.6,16,21,3220,370
2014,MERCEDES-BEN,G 63 AMG,SUV - STAND,5.5,8,AS7,Z,17.5,13.4,16,21,3140,361
2014,MERCEDES-BEN,GL 350 BLUET,SUV - STAND,3,6,AS7,D,11.9,8.6,24,33,2080,281
2014,MERCEDES-BEN,GL 450,SUV - STAND,4.7,8,AS7,Z,15.4,10.9,18,26,2680,308
2014,MERCEDES-BEN,GL 550,SUV - STAND,4.7,8,AS7,Z,15.8,11.2,18,25,2740,315
2014,MERCEDES-BEN,GL 63 AMG,SUV - STAND,5.5,8,AS7,Z,15.9,11.4,18,25,2780,320
2014,MERCEDES-BEN,GLK 250 BLUE,SUV - SMALL,2.1,4,AS7,D,8.3,5.9,34,48,1440,194
2014,MERCEDES-BEN,GLK 350 4MAT,SUV - SMALL,3.5,6,AS7,Z,11.1,8.1,25,35,1940,223
2014,MERCEDES-BEN,ML 350 4MATI,SUV - STAND,3.5,6,AS7,Z,11.9,8.9,24,32,2120,244
2014,MERCEDES-BEN,ML 350 4MATI,SUV - STAND,3.5,6,AS7,E,16,11.8,18,24,2820,226
2014,MERCEDES-BEN,ML 350 BLUET,SUV - STAND,3,6,AS7,D,10.4,7.1,27,40,1780,240
2014,MERCEDES-BEN,ML 550 4MATI,SUV - STAND,4.7,8,AS7,Z,14.5,10,19,28,2500,288
2014,MERCEDES-BEN,ML 63 AMG 4M,SUV - STAND,5.5,8,AS7,Z,15.5,11.5,18,25,2740,315
2014,MERCEDES-BEN,S 550 4MATIC,FULL-SIZE,4.7,8,AS7,Z,12.7,8,22,35,2120,244
2014,MERCEDES-BEN,S 550 4MATIC,FULL-SIZE,4.7,8,AS7,Z,12.6,7.9,22,36,2100,242
2014,MERCEDES-BEN,S 63 AMG 4MA,FULL-SIZE,5.5,8,AS7,Z,14,8.7,20,32,2320,267
2014,MERCEDES-BEN,SL 550,TWO-SEATER,4.7,8,AS7,Z,11.9,8.1,24,35,2040,235
2014,MERCEDES-BEN,SL 63 AMG,TWO-SEATER,5.5,8,AS7,Z,13.2,8.6,21,33,2220,255
2014,MERCEDES-BEN,SL 65 AMG,TWO-SEATER,6,8,AS7,Z,15,9.5,19,30,2500,288
2014,MERCEDES-BEN,SLK 250,TWO-SEATER,1.8,4,AS7,Z,9,6,31,47,1540,177
2014,MERCEDES-BEN,SLK 250,TWO-SEATER,1.8,4,M6,Z,9.1,6.1,31,46,1560,179
2014,MERCEDES-BEN,SLK 350,TWO-SEATER,3.5,6,AS7,Z,9.7,6.8,29,42,1680,193
2014,MERCEDES-BEN,SLK 55 AMG,TWO-SEATER,5.5,8,AS7,Z,10.9,7.3,26,39,1860,214
2014,MERCEDES-BEN,SLS AMG BLAC,TWO-SEATER,6.2,8,AS7,Z,16.9,11.9,17,24,2920,336
2014,MERCEDES-BEN,SLS AMG GT C,TWO-SEATER,6.2,8,AS7,Z,16.4,10.7,17,26,2760,317
2014,MERCEDES-BEN,SLS AMG ROAD,TWO-SEATER,6.2,8,AS7,Z,16.4,10.7,17,26,2760,317
2014,MINI,COOPER CLUBM,SUBCOMPACT,1.6,4,A6,Z,7.5,5.5,38,51,1320,152
2014,MINI,COOPER CLUBM,SUBCOMPACT,1.6,4,M6,Z,7.4,5.7,38,50,1320,152
2014,MINI,COOPER CONVE,MINICOMPACT,1.6,4,A6,Z,7.5,5.5,38,51,1320,152
2014,MINI,COOPER CONVE,MINICOMPACT,1.6,4,M6,Z,7.4,5.7,38,50,1320,152
2014,MINI,COOPER COUNT,COMPACT,1.6,4,A6,Z,8.1,6.6,35,43,1480,170
2014,MINI,COOPER COUNT,COMPACT,1.6,4,M6,Z,7.4,5.7,38,50,1320,152
2014,MINI,COOPER COUPE,TWO-SEATER,1.6,4,A6,Z,7.3,5.5,39,51,1300,150
2014,MINI,COOPER COUPE,TWO-SEATER,1.6,4,M6,Z,6.8,5.3,42,53,1220,140
2014,MINI,COOPER PACEM,COMPACT,1.6,4,A6,Z,8.1,6.6,35,43,1480,170
2014,MINI,COOPER PACEM,COMPACT,1.6,4,M6,Z,7.4,5.7,38,50,1320,152
2014,MINI,COOPER ROADS,TWO-SEATER,1.6,4,A6,Z,7.5,5.5,38,51,1320,152
2014,MINI,COOPER ROADS,TWO-SEATER,1.6,4,M6,Z,7.4,5.7,38,50,1320,152
2014,MINI,COOPER S CLU,SUBCOMPACT,1.6,4,A6,Z,8,5.8,35,49,1400,161
2014,MINI,COOPER S CLU,SUBCOMPACT,1.6,4,M6,Z,7.8,5.6,36,50,1360,156
2014,MINI,COOPER S CON,MINICOMPACT,1.6,4,A6,Z,8,5.8,35,49,1400,161
2014,MINI,COOPER S CON,MINICOMPACT,1.6,4,M6,Z,7.8,5.6,36,50,1360,156
2014,MINI,COOPER S COU,COMPACT,1.6,4,A6,Z,8.7,6.5,32,43,1540,177
2014,MINI,COOPER S COU,COMPACT,1.6,4,M6,Z,8,6.3,35,45,1460,168
2014,MINI,COOPER S COU,TWO-SEATER,1.6,4,A6,Z,8,5.8,35,49,1400,161
2014,MINI,COOPER S COU,TWO-SEATER,1.6,4,M6,Z,7.8,5.6,36,50,1360,156
2014,MINI,COOPER S PAC,COMPACT,1.6,4,A6,Z,8.7,6.5,32,43,1540,177
2014,MINI,COOPER S PAC,COMPACT,1.6,4,M6,Z,8,6.3,35,45,1460,168
2014,MINI,COOPER S ROA,TWO-SEATER,1.6,4,A6,Z,8,5.8,35,49,1400,161
2014,MINI,COOPER S ROA,TWO-SEATER,1.6,4,M6,Z,7.8,5.6,36,50,1360,156
2014,MINI,JOHN COOPER,SUBCOMPACT,1.6,4,A6,Z,8,5.8,35,49,1400,161
2014,MINI,JOHN COOPER,SUBCOMPACT,1.6,4,M6,Z,7.8,5.6,36,50,1360,156
2014,MINI,JOHN COOPER,MINICOMPACT,1.6,4,A6,Z,8,5.8,35,49,1400,161
2014,MINI,JOHN COOPER,MINICOMPACT,1.6,4,M6,Z,7.8,5.6,36,50,1360,156
2014,MINI,JOHN COOPER,COMPACT,1.6,4,A6,Z,8.7,6.5,32,43,1540,177
2014,MINI,JOHN COOPER,COMPACT,1.6,4,M6,Z,8,6.3,35,45,1460,168
2014,MINI,JOHN COOPER,TWO-SEATER,1.6,4,A6,Z,8,5.8,35,49,1400,161
2014,MINI,JOHN COOPER,TWO-SEATER,1.6,4,M6,Z,7.8,5.6,36,50,1360,156
2014,MINI,JOHN COOPER,COMPACT,1.6,4,A6,Z,8.7,6.5,32,43,1540,177
2014,MINI,JOHN COOPER,COMPACT,1.6,4,M6,Z,8,6.3,35,45,1460,168
2014,MINI,JOHN COOPER,TWO-SEATER,1.6,4,A6,Z,8,5.8,35,49,1400,161
2014,MINI,JOHN COOPER,TWO-SEATER,1.6,4,M6,Z,7.8,5.6,36,50,1360,156
2014,MITSUBISHI,LANCER,COMPACT,2,4,AV6,X,7.9,5.8,36,49,1400,161
2014,MITSUBISHI,LANCER,COMPACT,2,4,M5,X,8.3,5.7,34,50,1420,163
2014,MITSUBISHI,LANCER AWD,COMPACT,2.4,4,AV6,X,9.2,6.9,31,41,1640,189
2014,MITSUBISHI,LANCER EVOLU,COMPACT,2,4,AM6,Z,12.6,8.9,22,32,2180,251
2014,MITSUBISHI,LANCER EVOLU,COMPACT,2,4,M5,Z,12.5,8.7,23,32,2160,248
2014,MITSUBISHI,LANCER RALLI,COMPACT,2,4,AM6,Z,11.9,7.9,24,36,2020,232
2014,MITSUBISHI,LANCER SPORT,STATION WAG,2,4,AV6,X,8.3,6.1,34,46,1460,168
2014,MITSUBISHI,LANCER SPORT,STATION WAG,2,4,M5,X,8.5,5.9,33,48,1460,168
